,tweet,created_at
118,"""Smallville"" actor Allison Mack tried to argue in court that if Scientology isn't ""forced labor,"" then neither is her alleged sex cult https://www.buzzfeednews.com/article/amberjamieson/smallville-allison-mack-sex-cult-scientology?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546118929000
119,The bodies of two missing children — who had never been reported to authorities as missing — were found buried in their father's backyard  https://www.buzzfeednews.com/article/ellievhall/missing-children-found-buried-georgia?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546118100000
120,"In his first public comments on the deaths of two young migrant children in Border Patrol custody, Trump blamed Democrats and the children's grieving parents. His tweets also shared a false version of events. https://www.buzzfeednews.com/article/juliareinstein/trump-migrant-children-deaths?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546117030000
121,Entertainment reporters tried — and failed — for years to break the Harvey Weinstein story. Here's how Hollywood's eventual #MeToo reckoning changed the industry devoted to covering it https://www.buzzfeednews.com/article/krystieyandoli/weinstein-entertainment-media-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546116600000
122,South Korea has created an entire town for testing self-driving cars 🚗 pic.twitter.com/ftsPW3DUBw,1546116420000
123,Here are 15 of the most comforting things to watch on Netflix while you continue your holiday hibernation https://www.buzzfeednews.com/article/alannabennett/netflix-comfort-shows-movies?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546115100000
124,"You might think Facebook had a bad year, but in a year-end post, Mark Zuckerberg said he's ""proud of the progress"" the company has made https://www.buzzfeednews.com/article/ryanmac/mark-zuckerberg-recap-2018-fix-facebook?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546113697000
125,"Fiona The Hippo was born prematurely and underweight — but she just passed the 1,000 lb milestone as her 2nd birthday approaches at the @CincinnatiZoo pic.twitter.com/uoubR2FG0Z",1546112160000
126,"Kevin Spacey's attorneys tried to get his sexual assault case tossed by arguing, among other things, that his alleged victim was ""so intoxicated at the time that he may have blacked out shortly after Spacey allegedly groped him"" https://www.buzzfeednews.com/article/claudiarosenbaum/kevin-spacey-attorneys-court-arguments?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546111980000
127,These police officers looked like they were about to break up a dancing flash mob but instead joined in 👮🕺 pic.twitter.com/hX3x08ck6w,1546110840000
128,A 14-year-old girl fell 700 feet to her death on Christmas Eve at the iconic Horseshoe Bend overlook in Arizona https://www.buzzfeednews.com/article/davidmack/horseshoe-bend-girl-death?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546110783000
129,"Jakelin Caal’s father has insisted that she’d been eating and drinking water and showed no signs of ill health prior to being taken into CBP custody. “[He] took care of Jakelin — made sure she was fed and had sufficient water,” his attorneys said. https://www.buzzfeednews.com/article/johnstanton/father-7-year-old-guatemalan-dehydration-denial?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546110211000
130,"Read @tylerkingkade's full investigation into James E. Jensen and the secret of Miles City, Montana: https://www.buzzfeednews.com/article/tylerkingkade/miles-city-james-jensen-fred-anderson-larry-nassar?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546107485000
131,A former high school athletic trainer accused of sexually abusing dozens of teenagers in the '90s is finally facing charges https://www.buzzfeednews.com/article/tylerkingkade/jensen-miles-city-montana-child-sex-abuse-federal-charges?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546107430000
132,"Here are the biggest winners (superheroes, musicals) and losers (Han Solo and J.K. Rowling, sorry) of Hollywood's 2018 https://www.buzzfeednews.com/article/adambvary/movies-biggest-winners-and-losers-in-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546106392000
133,"A man in Chicago allegedly threw his wife's two dogs off a balcony, killing one, after she says he told her ""you love those dogs more than you love me."" https://www.buzzfeednews.com/article/amberjamieson/a-chicago-man-allegedly-threw-his-wifes-two-chihuahuas-off?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546103006000
134,"A Russian woman only discovered she was intersex after watching a BuzzFeed video featuring intersex activist @Pidgejen: ""My life could have been 100% different if one person would have told me the truth"" https://www.buzzfeed.com/patrickstrudwick/this-woman-only-discovered-she-was-intersex-after-watching?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546101656000
135,"Abdullah Hassan, whose Yemeni mom had to fight Trump's travel ban in order to be by his hospital bed in the US, has died. He was 2. https://www.buzzfeednews.com/article/juliareinstein/abdullah-hassan-shaima-swileh-trump-muslim-ban-yemen?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546100067000
136,"If the government shutdown continues into January, a geologist with the Bureau of Land Management will likely lose his apartment.  Another federal employee said if she doesn't pay rent next week, she could be evicted. If she does, she'll be out of money. https://www.buzzfeednews.com/article/salvadorhernandez/federal-workers-government-shutdown?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546098334000
137,"2018 brought us some very good dogs, a fashionable cat, and an absolute unit of a cow. These are our favorite animal moments of the year 😻 pic.twitter.com/Vh8X9L4iWl",1546095600000
138,"18 posts that perfectly sum up the ""Black Mirror: Bandersnatch"" choose-your-own-adventure  https://www.buzzfeed.com/scottybryan/posts-bandersnatch-black-mirror-episode?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/gykP6s48lr",1546095455000
139,A woman was arrested for allegedly not treating her daughter's diabetes and letting her die https://www.buzzfeednews.com/article/ellievhall/mother-charged-daughter-death-diabetes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546093939000
140,"The head of the police force investigating the #GatwickDrones said he's ""absolutely certain"" there was a drone at the busy London airport, but admitted that some of the sightings may have been  a police drone used during the investigation 🤯 https://www.buzzfeed.com/ikrd/the-police-say-that-some-drone-sightings-at-gatwick-airport?utm_source=dynamic&utm_campaign=bfsharetwitter&utm_term=.wgrXyma4A …",1546092300000
141,"While President Trump tweets about keeping the government shut down in order to secure funding to build a wall on the US–Mexico border, some federal employees say they're scrambling to keep themselves financially above water  https://www.buzzfeednews.com/article/salvadorhernandez/federal-workers-government-shutdown?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546091435000
142,"Yes, the trailer for Jordan Peele's new movie ""Us"" is pretty frightening, but it's also making an impact for its representation ✊🏿 https://www.buzzfeed.com/ikrd/the-trailer-for-jordan-peeles-movie-us-has-left-everyone?utm_source=dynamic&utm_campaign=bfsharetwitter&utm_term=.dkBaDY6oJ …",1546090320000
143,"""It is a mini bio about the struggle with breast cancer: the resilience, the support, the doctors, the lows and ups..."" https://www.buzzfeed.com/hazelshearing/mums-family-published-book-christmas?utm_source=dynamic&utm_campaign=bfsharetwitter&utm_term=.iwyrlN4Go …",1546088520000
144,The Trump administration wants to make it easier for companies to spew toxic emissions – linked to premature deaths in adults and brain damage in infants – into the air https://www.buzzfeednews.com/article/danvergano/epa-trump-companies-easier-mercury-toxins-regulations-enviro …,1546086720000
145,Irene had been lied to. She had been operated on and had  organs removed without her knowledge.   And it was those she trusted most who had kept the truth from her https://www.buzzfeed.com/patrickstrudwick/this-woman-only-discovered-she-was-intersex-after-watching?utm_source=dynamic&utm_campaign=bfsharetwitter&utm_term=.uxlv82Y0e …,1546084860000
146,19 of the most important immigration stories in a tumultuous year that saw family separations and deaths at the hands of Border Patrol agents https://www.buzzfeednews.com/article/adolfoflores/here-are-19-of-our-best-immigration-stories-of-2018 …,1546083120000
147,"These inspiring stories of people who faced health challenges, had a cool life experience, or underwent groundbreaking surgery, made us feel a little bit better about being in this world https://www.buzzfeednews.com/article/theresatamkins/inspiring-health-stories-2018 …",1546081260000
148,An Illinois mother was charged with involuntary manslaughter after allegedly failing to treat her 14-year-old daughter's diabetes for five years https://www.buzzfeednews.com/article/ellievhall/mother-charged-daughter-death-diabetes …,1546079520000
149,"I guess when you’re no longer president, you finally have some time to watch movies or catch up on some reading 🥂 https://www.buzzfeednews.com/article/michaelblackmon/barack-obama-favorite-things …",1546077720000
150,"Aretha Franklin, Mac Miller, Stephen Hawking, and Cranberries frontwoman Delores O'Riordan are among the influential people who died in 2018    https://www.buzzfeednews.com/article/gabrielsanchez/photo-obituary-celebrity-2018 … pic.twitter.com/BB2n7SBtQ0",1546075784000
151,This adorable video of Serena Williams' baby cheering her mom on is the perfect way to wrap up 2018. https://www.buzzfeednews.com/article/stephaniemcneal/serena-williams-baby-clapping-tennis-match?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546074000000
152,memes memes memes memes https://www.buzzfeed.com/jp/juliareinstein/2018-memes-1?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546066860000
153,"Mark Zuckerberg seems to think he did a pretty good job in 2018, based on the self-assessment he posted. https://www.buzzfeednews.com/article/ryanmac/mark-zuckerberg-recap-2018-fix-facebook?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546063260000
154,This was the year that truly challenged people's trust in Amazon.  https://www.buzzfeednews.com/article/leticiamiranda/amazon-2018-controversies-scrutiny?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/pMhlNSfNZE,1546061460000
155,"From following the Trump money trail to figuring out what ACTUALLY happens when you eat Tide Pods, we told the biggest stories that mattered to you this year. https://www.buzzfeednews.com/article/maggieschultz/buzzfeed-news-biggest-stories-of-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546060560000
156,We asked people to share what they did to feel more comfortable in their own skin and we got some inspiring answers. https://www.buzzfeednews.com/article/laurenstrapagiel/how-to-love-your-body?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546059660000
157,"From an emboldened far-right in Europe to Facebook getting called out across the world, these stories show what happened around the world in 2018. https://www.buzzfeednews.com/article/buzzfeedworld/biggest-world-news-stories-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546059660000
158,"When government agencies refused to honor our public records requests, BuzzFeed News lawyers went to court to force them to comply.  (shout out to our lawyers) https://www.buzzfeednews.com/article/matthewschafer/how-buzzfeed-news-used-public-records-laws-to-tell-you?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546059660000
159,These images capture the devastating effects of climate change in 2018.  https://www.buzzfeednews.com/article/laurageiser/2018-photos-climate-change-natural-disasters?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/SoRYAR5PjX,1546057860000
160,It was a busy year on the debunking beat. Here is some of the internet bullshit we picked apart in 2018. https://www.buzzfeednews.com/article/janelytvynenko/hoaxes-debunked-in-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546056060000
161,"As the government shutdown rolls on, federal employees are looking at the real possibility of missing their next paycheck and the possibility of falling behind on car payments, mortgages, credit card bills, day care fees, and other expenses. https://www.buzzfeednews.com/article/salvadorhernandez/federal-workers-government-shutdown?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546055890000
162,The 8-year-old boy who died while in CBP custody was sick with the flu. https://www.buzzfeednews.com/article/amberjamieson/felipe-gomez-alonzo-dead-flu?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546054260000
163,Serena Williams' baby clapping for her mom is the cutest thing we've seen in a while. https://www.buzzfeednews.com/article/stephaniemcneal/serena-williams-baby-clapping-tennis-match?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546052460000
164,"Bre Payton, a writer for the Federalist and regular guest on Fox News, died Friday after suddenly falling ill. She was 26. https://www.buzzfeednews.com/article/skbaer/bre-payton-obituary?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1546052176000
165,Mark Zuckerberg's annual goals:  2009: Wear a tie every day to work 2011: Only eat meat from animals he killed with his own hands 2017: Tour the US to understand divisions 2018: Fixing the site’s litany of problems.  Here’s his self assessment. https://www.buzzfeednews.com/article/ryanmac/mark-zuckerberg-recap-2018-fix-facebook?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1546050660000
